orthogroup_ID,logLikelihood_Null_hypothesis,Likelihood_Alternative_hypothesis,log_diff,p.values,fdr,entrez,species,UniProtKB_ID,PANTHER_ID,seqnames,start,end,width,strand,gene_id,gene_name,gene_biotype,description
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,A0A024RAP0,NA,5,83077498,83353787,276290,+,ENSG00000152422,XRCC4,protein_coding,X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,A0A024RAP0,NA,5,83077498,83353787,276290,+,ENSG00000152422,XRCC4,protein_coding,X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,A0A024RAQ8,NA,5,83077498,83353787,276290,+,ENSG00000152422,XRCC4,protein_coding,X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,A0A024RAQ8,NA,5,83077498,83353787,276290,+,ENSG00000152422,XRCC4,protein_coding,X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,Q7Z763,NA,5,83077498,83353787,276290,+,ENSG00000152422,XRCC4,protein_coding,X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,Q7Z763,NA,5,83077498,83353787,276290,+,ENSG00000152422,XRCC4,protein_coding,X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]
OG0008016,-3171.761722,-3119.780377,103.9626900000003,1.0308099418051295e-24,7.186372889026708e-23,6642,Hsap,Q13596,PTHR10555,15,64094123,64146090,51968,+,ENSG00000028528,SNX1,protein_coding,sorting nexin 1 [Source:HGNC Symbol;Acc:HGNC:11172]
OG0008016,-3171.761722,-3119.780377,103.9626900000003,1.0308099418051295e-24,7.186372889026708e-23,6642,Hsap,Q13596,PTHR10555,15,64094123,64146090,51968,+,ENSG00000028528,SNX1,protein_coding,sorting nexin 1 [Source:HGNC Symbol;Acc:HGNC:11172]
OG0010045,-2347.621234,-2300.579989,94.08249000000069,1.5132236182686176e-22,9.499601918287255e-21,6416,Hsap,P45985,PTHR48013,17,12020829,12143830,123002,+,ENSG00000065559,MAP2K4,protein_coding,mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]
OG0010045,-2347.621234,-2300.579989,94.08249000000069,1.5132236182686176e-22,9.499601918287255e-21,6416,Hsap,P45985,PTHR48013,17,12020829,12143830,123002,+,ENSG00000065559,MAP2K4,protein_coding,mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]
OG0004895,-6084.29806,-6037.31874,93.95864000000074,1.6109314237009092e-22,1.0065281904878417e-20,5394,Hsap,Q01780,PTHR12124,1,11066618,11099869,33252,-,ENSG00000171824,EXOSC10,protein_coding,exosome component 10 [Source:HGNC Symbol;Acc:HGNC:9138]
OG0010548,-2545.126064,-2498.982055,92.28801800000019,3.7468318991028776e-22,2.308396992349615e-20,112849,Hsap,Q96EM0,PTHR33442,14,59460363,59484408,24046,-,ENSG00000126790,L3HYPDH,protein_coding,trans-L-3-hydroxyproline dehydratase [Source:HGNC Symbol;Acc:HGNC:20488]
OG0002999,-11790.838781,-11744.968889,91.73978400000124,4.942865657817376e-22,3.017198087716542e-20,7249,Hsap,P49815,PTHR10063,16,2047967,2089491,41525,+,ENSG00000103197,TSC2,protein_coding,TSC complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:12363]
OG0002999,-11790.838781,-11744.968889,91.73978400000124,4.942865657817376e-22,3.017198087716542e-20,7249,Hsap,B3KWH7,NA,16,2047967,2089491,41525,+,ENSG00000103197,TSC2,protein_coding,TSC complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:12363]
OG0002999,-11790.838781,-11744.968889,91.73978400000124,4.942865657817376e-22,3.017198087716542e-20,7249,Hsap,H3BMQ0,NA,16,2047967,2089491,41525,+,ENSG00000103197,TSC2,protein_coding,TSC complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:12363]
OG0002999,-11790.838781,-11744.968889,91.73978400000124,4.942865657817376e-22,3.017198087716542e-20,7249,Hsap,Q5HYF7,NA,16,2047967,2089491,41525,+,ENSG00000103197,TSC2,protein_coding,TSC complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:12363]
OG0002999,-11790.838781,-11744.968889,91.73978400000124,4.942865657817376e-22,3.017198087716542e-20,7249,Hsap,X5D7Q2,NA,16,2047967,2089491,41525,+,ENSG00000103197,TSC2,protein_coding,TSC complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:12363]
OG0011600,-2944.325032,-2899.293752,90.0625600000003,1.1537359230767987e-21,6.978258464417933e-20,51206,Hsap,Q9HCN6,PTHR11738,19,55013705,55038264,24560,-,ENSG00000088053,GP6,protein_coding,glycoprotein VI platelet [Source:HGNC Symbol;Acc:HGNC:14388]
OG0004941,-6228.243234,-6183.281869,89.92272999999841,1.2382273801989844e-21,7.455254490052613e-20,3953,Hsap,P48357,PTHR23036,1,65420652,65641559,220908,+,ENSG00000116678,LEPR,protein_coding,leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]
OG0004941,-6228.243234,-6183.281869,89.92272999999841,1.2382273801989844e-21,7.455254490052613e-20,3953,Hsap,P48357,PTHR23036,1,65420652,65641559,220908,+,ENSG00000116678,LEPR,protein_coding,leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]
OG0004941,-6228.243234,-6183.281869,89.92272999999841,1.2382273801989844e-21,7.455254490052613e-20,3953,Hsap,Q4G138,NA,1,65420652,65641559,220908,+,ENSG00000116678,LEPR,protein_coding,leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]
OG0004941,-6228.243234,-6183.281869,89.92272999999841,1.2382273801989844e-21,7.455254490052613e-20,3953,Hsap,Q4G138,NA,1,65420652,65641559,220908,+,ENSG00000116678,LEPR,protein_coding,leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]
OG0006233,-5086.334406,-5042.978862,86.71108800000002,6.279535308147836e-21,3.713335923737778e-19,84106,Hsap,Q96QH2,PTHR16830,19,8490056,8502640,12585,-,ENSG00000133246,PRAM1,protein_coding,PML-RARA regulated adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:30091]
OG0006233,-5086.334406,-5042.978862,86.71108800000002,6.279535308147836e-21,3.713335923737778e-19,84106,Hsap,Q96QH2,PTHR16830,19,8490056,8502640,12585,-,ENSG00000133246,PRAM1,protein_coding,PML-RARA regulated adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:30091]
OG0006821,-4347.137156,-4303.897819,86.47867399999996,7.062616571760117e-21,4.1578408493126452e-19,863,Hsap,O75081,PTHR10379,16,88874858,88977207,102350,-,ENSG00000129993,CBFA2T3,protein_coding,CBFA2/RUNX1 partner transcriptional co-repressor 3 [Source:HGNC Symbol;Acc:HGNC:1537]
OG0006821,-4347.137156,-4303.897819,86.47867399999996,7.062616571760117e-21,4.1578408493126452e-19,863,Hsap,O75081,PTHR10379,16,88874858,88977207,102350,-,ENSG00000129993,CBFA2T3,protein_coding,CBFA2/RUNX1 partner transcriptional co-repressor 3 [Source:HGNC Symbol;Acc:HGNC:1537]
OG0005504,-4964.459778,-4921.557782,85.80399200000102,9.934233285213669e-21,5.771440969120187e-19,5791,Hsap,P23469,PTHR19134,10,127907061,128085855,178795,+,ENSG00000132334,PTPRE,protein_coding,protein tyrosine phosphatase receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]
OG0005504,-4964.459778,-4921.557782,85.80399200000102,9.934233285213669e-21,5.771440969120187e-19,5791,Hsap,A8K2Z9,NA,10,127907061,128085855,178795,+,ENSG00000132334,PTPRE,protein_coding,protein tyrosine phosphatase receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]
OG0005504,-4964.459778,-4921.557782,85.80399200000102,9.934233285213669e-21,5.771440969120187e-19,5791,Hsap,Q96P81,NA,10,127907061,128085855,178795,+,ENSG00000132334,PTPRE,protein_coding,protein tyrosine phosphatase receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]
OG0007517,-4140.912046,-4098.195576,85.4329400000006,1.1984710395687381e-20,6.872271597457794e-19,54915,Hsap,Q9BYJ9,PTHR12357,20,63195429,63216139,20711,-,ENSG00000149658,YTHDF1,protein_coding,YTH N6-methyladenosine RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15867]
OG0006386,-5037.52833,-4995.209529,84.6376020000007,1.791920824960581e-20,1.0143497114285407e-18,375387,Hsap,Q86YC3,PTHR45617,3,196639694,196662004,22311,+,ENSG00000174004,NRROS,protein_coding,negative regulator of reactive oxygen species [Source:HGNC Symbol;Acc:HGNC:24613]
OG0002854,-15197.872491,-15156.009701,83.72557999999844,2.84224579926509e-20,1.5952706719095502e-18,65268,Hsap,Q9Y3S1,PTHR13902,9,93184916,93320572,135657,+,ENSG00000165238,WNK2,protein_coding,WNK lysine deficient protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14542]
OG0002854,-15197.872491,-15156.009701,83.72557999999844,2.84224579926509e-20,1.5952706719095502e-18,65268,Hsap,F8W9F9,NA,9,93184916,93320572,135657,+,ENSG00000165238,WNK2,protein_coding,WNK lysine deficient protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14542]
OG0007837,-3752.587114,-3710.757617,83.65899399999944,2.9396082760022607e-20,1.6429557478449765e-18,5236,Hsap,P36871,PTHR22573,1,63593411,63660245,66835,+,ENSG00000079739,PGM1,protein_coding,phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]
OG0007837,-3752.587114,-3710.757617,83.65899399999944,2.9396082760022607e-20,1.6429557478449765e-18,5236,Hsap,B4DDQ8,NA,1,63593411,63660245,66835,+,ENSG00000079739,PGM1,protein_coding,phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]
OG0007837,-3752.587114,-3710.757617,83.65899399999944,2.9396082760022607e-20,1.6429557478449765e-18,5236,Hsap,B7Z6C2,NA,1,63593411,63660245,66835,+,ENSG00000079739,PGM1,protein_coding,phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]
OG0006015,-4654.996767,-4614.235728,81.52207799999996,8.66572838418466e-20,4.7237135052226345e-18,115727,Hsap,Q8TDF6,PTHR23113,19,38409051,38426305,17255,-,ENSG00000171777,RASGRP4,protein_coding,RAS guanyl releasing protein 4 [Source:HGNC Symbol;Acc:HGNC:18958]
OG0007371,-4260.342594,-4219.589831,81.50552599999901,8.738610175670912e-20,4.7439192781531516e-18,3026,Hsap,Q14520,PTHR24264,10,113550837,113589602,38766,+,ENSG00000148702,HABP2,protein_coding,hyaluronan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4798]
OG0007371,-4260.342594,-4219.589831,81.50552599999901,8.738610175670912e-20,4.7439192781531516e-18,3026,Hsap,Q14520,PTHR24264,10,113550837,113589602,38766,+,ENSG00000148702,HABP2,protein_coding,hyaluronan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4798]
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,P98153,PTHR15256,22,19036282,19122454,86173,-,ENSG00000070413,DGCR2,protein_coding,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,P98153,PTHR15256,22,19036282,19122454,86173,-,ENSG00000070413,DGCR2,protein_coding,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,B7Z3T5,NA,22,19036282,19122454,86173,-,ENSG00000070413,DGCR2,protein_coding,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,B7Z3T5,NA,22,19036282,19122454,86173,-,ENSG00000070413,DGCR2,protein_coding,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,Q5CZ70,NA,22,19036282,19122454,86173,-,ENSG00000070413,DGCR2,protein_coding,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,Q5CZ70,NA,22,19036282,19122454,86173,-,ENSG00000070413,DGCR2,protein_coding,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,Q8IWC8,NA,22,19036282,19122454,86173,-,ENSG00000070413,DGCR2,protein_coding,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,Q8IWC8,NA,22,19036282,19122454,86173,-,ENSG00000070413,DGCR2,protein_coding,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]
OG0010029,-2878.477738,-2839.563223,77.82902999999988,5.617833119323552e-19,2.964693924245409e-17,55750,Hsap,Q53H12,PTHR12358,7,141551278,141655244,103967,+,ENSG00000006530,AGK,protein_coding,acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]
OG0010029,-2878.477738,-2839.563223,77.82902999999988,5.617833119323552e-19,2.964693924245409e-17,55750,Hsap,Q53H12,PTHR12358,7,141551278,141655244,103967,+,ENSG00000006530,AGK,protein_coding,acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]
OG0010029,-2878.477738,-2839.563223,77.82902999999988,5.617833119323552e-19,2.964693924245409e-17,55750,Hsap,A4D1U5,NA,7,141551278,141655244,103967,+,ENSG00000006530,AGK,protein_coding,acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]
OG0010029,-2878.477738,-2839.563223,77.82902999999988,5.617833119323552e-19,2.964693924245409e-17,55750,Hsap,A4D1U5,NA,7,141551278,141655244,103967,+,ENSG00000006530,AGK,protein_coding,acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]
OG0013057,-897.996108,-859.803758,76.38470000000007,1.1672650262427916e-18,6.063369622592949e-17,79810,Hsap,Q8WV60,PTHR14700,5,72320367,72368395,48029,+,ENSG00000049883,PTCD2,protein_coding,pentatricopeptide repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:25734]
OG0013057,-897.996108,-859.803758,76.38470000000007,1.1672650262427916e-18,6.063369622592949e-17,79810,Hsap,A0A024RAM6,NA,5,72320367,72368395,48029,+,ENSG00000049883,PTCD2,protein_coding,pentatricopeptide repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:25734]
OG0013057,-897.996108,-859.803758,76.38470000000007,1.1672650262427916e-18,6.063369622592949e-17,79810,Hsap,B3KPU6,NA,5,72320367,72368395,48029,+,ENSG00000049883,PTCD2,protein_coding,pentatricopeptide repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:25734]
OG0013057,-897.996108,-859.803758,76.38470000000007,1.1672650262427916e-18,6.063369622592949e-17,79810,Hsap,B7Z8R2,NA,5,72320367,72368395,48029,+,ENSG00000049883,PTCD2,protein_coding,pentatricopeptide repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:25734]
OG0013057,-897.996108,-859.803758,76.38470000000007,1.1672650262427916e-18,6.063369622592949e-17,79810,Hsap,F6S289,NA,5,72320367,72368395,48029,+,ENSG00000049883,PTCD2,protein_coding,pentatricopeptide repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:25734]
OG0007535,-3640.419679,-3602.25278,76.33379800000057,1.197743687385754e-18,6.197387844965507e-17,3297,Hsap,Q00613,PTHR10015,8,144291591,144314720,23130,+,ENSG00000185122,HSF1,protein_coding,heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224]
OG0007535,-3640.419679,-3602.25278,76.33379800000057,1.197743687385754e-18,6.197387844965507e-17,3297,Hsap,Q00613,PTHR10015,8,144291591,144314720,23130,+,ENSG00000185122,HSF1,protein_coding,heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224]
OG0007535,-3640.419679,-3602.25278,76.33379800000057,1.197743687385754e-18,6.197387844965507e-17,3297,Hsap,Q00613,PTHR10015,8,144291591,144314720,23130,+,ENSG00000185122,HSF1,protein_coding,heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224]
OG0010083,-2458.805026,-2420.744596,76.12086,1.3341185433907014e-18,6.876161177335887e-17,11019,Hsap,O43766,PTHR10949,4,39459004,39485109,26106,+,ENSG00000121897,LIAS,protein_coding,lipoic acid synthetase [Source:HGNC Symbol;Acc:HGNC:16429]
OG0010083,-2458.805026,-2420.744596,76.12086,1.3341185433907014e-18,6.876161177335887e-17,11019,Hsap,A0A024R9W0,NA,4,39459004,39485109,26106,+,ENSG00000121897,LIAS,protein_coding,lipoic acid synthetase [Source:HGNC Symbol;Acc:HGNC:16429]
OG0010083,-2458.805026,-2420.744596,76.12086,1.3341185433907014e-18,6.876161177335887e-17,11019,Hsap,B4E0L7,NA,4,39459004,39485109,26106,+,ENSG00000121897,LIAS,protein_coding,lipoic acid synthetase [Source:HGNC Symbol;Acc:HGNC:16429]
OG0010083,-2458.805026,-2420.744596,76.12086,1.3341185433907014e-18,6.876161177335887e-17,11019,Hsap,Q6P5Q6,NA,4,39459004,39485109,26106,+,ENSG00000121897,LIAS,protein_coding,lipoic acid synthetase [Source:HGNC Symbol;Acc:HGNC:16429]
OG0006520,-3840.519343,-3802.580569,75.87754799999948,1.5090615492818957e-18,7.74768576813488e-17,28981,Hsap,Q8WYA0,PTHR15614,12,110124335,110218793,94459,+,ENSG00000122970,IFT81,protein_coding,intraflagellar transport 81 [Source:HGNC Symbol;Acc:HGNC:14313]
OG0006520,-3840.519343,-3802.580569,75.87754799999948,1.5090615492818957e-18,7.74768576813488e-17,28981,Hsap,A0A024RBJ1,NA,12,110124335,110218793,94459,+,ENSG00000122970,IFT81,protein_coding,intraflagellar transport 81 [Source:HGNC Symbol;Acc:HGNC:14313]
OG0004049,-6551.250198,-6513.829141,74.84211399999913,2.5495164582209668e-18,1.3038955600615803e-16,154810,Hsap,Q8IY63,PTHR14826,11,94706431,94876748,170318,+,ENSG00000166025,AMOTL1,protein_coding,angiomotin like 1 [Source:HGNC Symbol;Acc:HGNC:17811]
OG0004049,-6551.250198,-6513.829141,74.84211399999913,2.5495164582209668e-18,1.3038955600615803e-16,154810,Hsap,A0A024R3A6,NA,11,94706431,94876748,170318,+,ENSG00000166025,AMOTL1,protein_coding,angiomotin like 1 [Source:HGNC Symbol;Acc:HGNC:17811]
OG0012350,-1672.917871,-1635.758834,74.31807400000025,3.3245972696216957e-18,1.6937544397464994e-16,10213,Hsap,O00487,PTHR10410,2,161308425,161411717,103293,+,ENSG00000115233,PSMD14,protein_coding,"proteasome 26S subunit, non-ATPase 14 [Source:HGNC Symbol;Acc:HGNC:16889]"
OG0012350,-1672.917871,-1635.758834,74.31807400000025,3.3245972696216957e-18,1.6937544397464994e-16,10213,Hsap,O00487,PTHR10410,2,161308425,161411717,103293,+,ENSG00000115233,PSMD14,protein_coding,"proteasome 26S subunit, non-ATPase 14 [Source:HGNC Symbol;Acc:HGNC:16889]"
OG0012350,-1672.917871,-1635.758834,74.31807400000025,3.3245972696216957e-18,1.6937544397464994e-16,10213,Hsap,A0A140VKF2,NA,2,161308425,161411717,103293,+,ENSG00000115233,PSMD14,protein_coding,"proteasome 26S subunit, non-ATPase 14 [Source:HGNC Symbol;Acc:HGNC:16889]"
OG0012350,-1672.917871,-1635.758834,74.31807400000025,3.3245972696216957e-18,1.6937544397464994e-16,10213,Hsap,A0A140VKF2,NA,2,161308425,161411717,103293,+,ENSG00000115233,PSMD14,protein_coding,"proteasome 26S subunit, non-ATPase 14 [Source:HGNC Symbol;Acc:HGNC:16889]"
OG0012148,-2758.732001,-2723.029397,71.40520800000013,1.454516468806891e-17,7.215927020904898e-16,143662,Hsap,Q8N387,PTHR45427,11,26559032,26572263,13232,-,ENSG00000169550,MUC15,protein_coding,"mucin 15, cell surface associated [Source:HGNC Symbol;Acc:HGNC:14956]"
OG0012148,-2758.732001,-2723.029397,71.40520800000013,1.454516468806891e-17,7.215927020904898e-16,143662,Hsap,A0A0A0MT67,NA,11,26559032,26572263,13232,-,ENSG00000169550,MUC15,protein_coding,"mucin 15, cell surface associated [Source:HGNC Symbol;Acc:HGNC:14956]"
OG0012148,-2758.732001,-2723.029397,71.40520800000013,1.454516468806891e-17,7.215927020904898e-16,143662,Hsap,A0A0A0MTD6,NA,11,26559032,26572263,13232,-,ENSG00000169550,MUC15,protein_coding,"mucin 15, cell surface associated [Source:HGNC Symbol;Acc:HGNC:14956]"
OG0008528,-2791.137577,-2756.005964,70.26322600000003,2.5948082294781245e-17,1.272993696580268e-15,7360,Hsap,Q16851,PTHR43511,2,63840940,63891562,50623,+,ENSG00000169764,UGP2,protein_coding,UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]
OG0008528,-2791.137577,-2756.005964,70.26322600000003,2.5948082294781245e-17,1.272993696580268e-15,7360,Hsap,A0A140VKE1,NA,2,63840940,63891562,50623,+,ENSG00000169764,UGP2,protein_coding,UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]
OG0002645,-30431.830813,-30397.287451,69.08672400000069,4.711375957954365e-17,2.2859665179144145e-15,5314,Hsap,P08F94,PTHR46769,6,51615299,52087613,472315,-,ENSG00000170927,PKHD1,protein_coding,PKHD1 ciliary IPT domain containing fibrocystin/polyductin [Source:HGNC Symbol;Acc:HGNC:9016]
OG0005713,-5415.185502,-5381.811853,66.74729800000023,1.5432008770862378e-16,7.406245948508806e-15,11132,Hsap,Q9HC96,PTHR10183,2,240586734,240617705,30972,+,ENSG00000142330,CAPN10,protein_coding,calpain 10 [Source:HGNC Symbol;Acc:HGNC:1477]
OG0005713,-5415.185502,-5381.811853,66.74729800000023,1.5432008770862378e-16,7.406245948508806e-15,11132,Hsap,Q9HC96,PTHR10183,2,240586734,240617705,30972,+,ENSG00000142330,CAPN10,protein_coding,calpain 10 [Source:HGNC Symbol;Acc:HGNC:1477]
OG0009996,-2747.819931,-2714.629511,66.38083999999981,1.8584881373413235e-16,8.823488841298628e-15,51185,Hsap,Q96SW2,PTHR14255,3,3144628,3179727,35100,-,ENSG00000113851,CRBN,protein_coding,cereblon [Source:HGNC Symbol;Acc:HGNC:30185]
OG0002819,-16960.754132,-16927.751095,66.00607399999717,2.247677517458973e-16,1.0557707941936722e-14,9980,Hsap,Q9Y3R5,PTHR14042,21,36156782,36294274,137493,+,ENSG00000142197,DOP1B,protein_coding,DOP1 leucine zipper like protein B [Source:HGNC Symbol;Acc:HGNC:1291]
OG0010089,-2612.597034,-2579.888179,65.41770999999972,3.029596462496206e-16,1.4080713944640262e-14,9244,Hsap,O75462,PTHR23036,19,18572220,18607741,35522,-,ENSG00000006016,CRLF1,protein_coding,cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]
OG0010089,-2612.597034,-2579.888179,65.41770999999972,3.029596462496206e-16,1.4080713944640262e-14,9244,Hsap,O75462,PTHR23036,19,18572220,18607741,35522,-,ENSG00000006016,CRLF1,protein_coding,cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]
OG0005156,-6065.01498,-6032.455046,65.11986799999977,3.5238953084291127e-16,1.632081022917903e-14,7049,Hsap,Q03167,PTHR14002,1,91680343,91906335,225993,-,ENSG00000069702,TGFBR3,protein_coding,transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]
OG0005156,-6065.01498,-6032.455046,65.11986799999977,3.5238953084291127e-16,1.632081022917903e-14,7049,Hsap,Q03167,PTHR14002,1,91680343,91906335,225993,-,ENSG00000069702,TGFBR3,protein_coding,transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]
OG0005156,-6065.01498,-6032.455046,65.11986799999977,3.5238953084291127e-16,1.632081022917903e-14,7049,Hsap,A0A0A8KWK3,NA,1,91680343,91906335,225993,-,ENSG00000069702,TGFBR3,protein_coding,transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]
OG0005156,-6065.01498,-6032.455046,65.11986799999977,3.5238953084291127e-16,1.632081022917903e-14,7049,Hsap,A0A0A8KWK3,NA,1,91680343,91906335,225993,-,ENSG00000069702,TGFBR3,protein_coding,transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]
OG0010049,-3080.919089,-3048.558463,64.72125200000028,4.313963197994002e-16,1.9910368125654546e-14,886,Hsap,P32238,PTHR24241,4,26481396,26490484,9089,-,ENSG00000163394,CCKAR,protein_coding,cholecystokinin A receptor [Source:HGNC Symbol;Acc:HGNC:1570]
OG0010626,-2439.285545,-2407.312122,63.94684600000073,6.391089092536573e-16,2.939457156935397e-14,347862,Hsap,Q8NB37,PTHR48094,11,767220,777488,10269,-,ENSG00000177225,GATD1,protein_coding,glutamine amidotransferase like class 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26616]
OG0010626,-2439.285545,-2407.312122,63.94684600000073,6.391089092536573e-16,2.939457156935397e-14,347862,Hsap,B7Z1J9,NA,11,767220,777488,10269,-,ENSG00000177225,GATD1,protein_coding,glutamine amidotransferase like class 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26616]
OG0010626,-2439.285545,-2407.312122,63.94684600000073,6.391089092536573e-16,2.939457156935397e-14,347862,Hsap,B7ZKW3,NA,11,767220,777488,10269,-,ENSG00000177225,GATD1,protein_coding,glutamine amidotransferase like class 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26616]
OG0010626,-2439.285545,-2407.312122,63.94684600000073,6.391089092536573e-16,2.939457156935397e-14,347862,Hsap,B7ZKW4,NA,11,767220,777488,10269,-,ENSG00000177225,GATD1,protein_coding,glutamine amidotransferase like class 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26616]
OG0010626,-2439.285545,-2407.312122,63.94684600000073,6.391089092536573e-16,2.939457156935397e-14,347862,Hsap,E9PLI5,NA,11,767220,777488,10269,-,ENSG00000177225,GATD1,protein_coding,glutamine amidotransferase like class 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26616]
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,Q9NQ94,PTHR21245,10,50799409,50885675,86267,-,ENSG00000148584,A1CF,protein_coding,APOBEC1 complementation factor [Source:HGNC Symbol;Acc:HGNC:24086]
