orthogroup_ID,logLikelihood_Null_hypothesis,Likelihood_Alternative_hypothesis,log_diff,p.values,fdr,entrezgene_id,species,UniProtKB_ID,PANTHER_ID
OG0010365,-2814.101643,-2770.496217,87.21085200000016,4.877354967092567e-21,2.8971051073591097e-19,3632,Hsap,Q14642,PTHR12997
OG0006233,-5086.334406,-5042.978862,86.71108800000002,6.279535308147836e-21,3.713335923737778e-19,84106,Hsap,Q96QH2,PTHR16830
OG0006821,-4347.137156,-4303.897819,86.47867399999996,7.062616571760117e-21,4.1578408493126452e-19,863,Hsap,O75081,PTHR10379
OG0010164,-2353.37982,-2310.283604,86.19243199999983,8.162561124727326e-21,4.784127639740627e-19,7483,Hsap,O14904,PTHR12027
OG0010164,-2353.37982,-2310.283604,86.19243199999983,8.162561124727326e-21,4.784127639740627e-19,7483,Hsap,D9ZGG3,NA
OG0009136,-3248.907948,-3205.877896,86.06010400000014,8.727450777749615e-21,5.092678986875392e-19,392636,Hsap,Q6ZNB7,PTHR21624
OG0009136,-3248.907948,-3205.877896,86.06010400000014,8.727450777749615e-21,5.092678986875392e-19,392636,Hsap,X5D773,NA
OG0005504,-4964.459778,-4921.557782,85.80399200000102,9.934233285213669e-21,5.771440969120187e-19,5791,Hsap,P23469,PTHR19134
OG0005504,-4964.459778,-4921.557782,85.80399200000102,9.934233285213669e-21,5.771440969120187e-19,5791,Hsap,A8K2Z9,NA
OG0005504,-4964.459778,-4921.557782,85.80399200000102,9.934233285213669e-21,5.771440969120187e-19,5791,Hsap,Q96P81,NA
OG0012844,-1926.288594,-1883.414312,85.74856399999999,1.021662880425967e-20,5.909583630621117e-19,80213,Hsap,Q9BRN9,PTHR21016
OG0012844,-1926.288594,-1883.414312,85.74856399999999,1.021662880425967e-20,5.909583630621117e-19,80213,Hsap,B4DLL2,NA
OG0012844,-1926.288594,-1883.414312,85.74856399999999,1.021662880425967e-20,5.909583630621117e-19,80213,Hsap,E7EPS7,NA
OG0012844,-1926.288594,-1883.414312,85.74856399999999,1.021662880425967e-20,5.909583630621117e-19,80213,Hsap,H0YNS4,NA
OG0003892,-10972.391479,-10929.637501,85.50795600000129,1.153856123476764e-20,6.645207918075311e-19,57501,Hsap,Q9ULG3,PTHR33667
OG0007517,-4140.912046,-4098.195576,85.4329400000006,1.1984710395687381e-20,6.872271597457794e-19,54915,Hsap,Q9BYJ9,PTHR12357
OG0006988,-3344.045252,-3301.350692,85.38911999999982,1.2253266387313885e-20,6.995981317515505e-19,7743,Hsap,O75820,PTHR24377
OG0006988,-3344.045252,-3301.350692,85.38911999999982,1.2253266387313885e-20,6.995981317515505e-19,7743,Hsap,A0A087X0K2,NA
OG0006988,-3344.045252,-3301.350692,85.38911999999982,1.2253266387313885e-20,6.995981317515505e-19,7743,Hsap,B7ZLK9,NA
OG0010653,-3039.482146,-2997.097868,84.76855599999999,1.6770819903784995e-20,9.534175126417855e-19,349136,Hsap,Q86TI4,PTHR44489
OG0010653,-3039.482146,-2997.097868,84.76855599999999,1.6770819903784995e-20,9.534175126417855e-19,349136,Hsap,A0A090N7X3,NA
OG0010653,-3039.482146,-2997.097868,84.76855599999999,1.6770819903784995e-20,9.534175126417855e-19,349136,Hsap,A0A0C4DGX6,NA
OG0006386,-5037.52833,-4995.209529,84.6376020000007,1.791920824960581e-20,1.0143497114285407e-18,375387,Hsap,Q86YC3,PTHR45617
OG0006578,-4377.008523,-4335.128077,83.76089200000024,2.7919281146203094e-20,1.5736970130323666e-18,154091,Hsap,Q8TD20,PTHR48023
OG0002854,-15197.872491,-15156.009701,83.72557999999844,2.84224579926509e-20,1.5952706719095502e-18,65268,Hsap,Q9Y3S1,PTHR13902
OG0002854,-15197.872491,-15156.009701,83.72557999999844,2.84224579926509e-20,1.5952706719095502e-18,65268,Hsap,F8W9F9,NA
OG0007837,-3752.587114,-3710.757617,83.65899399999944,2.9396082760022607e-20,1.6429557478449765e-18,5236,Hsap,P36871,PTHR22573
OG0007837,-3752.587114,-3710.757617,83.65899399999944,2.9396082760022607e-20,1.6429557478449765e-18,5236,Hsap,B4DDQ8,NA
OG0007837,-3752.587114,-3710.757617,83.65899399999944,2.9396082760022607e-20,1.6429557478449765e-18,5236,Hsap,B7Z6C2,NA
OG0011499,-1956.598526,-1914.973055,83.25094200000012,3.6135538103763837e-20,2.0111400744640997e-18,10361,Hsap,Q86SE8,PTHR22747
OG0006383,-3964.035387,-3922.776704,82.51736600000004,5.2372900631849553e-20,2.9026420157718792e-18,11129,Hsap,Q8N2M8,PTHR13161
OG0006383,-3964.035387,-3922.776704,82.51736600000004,5.2372900631849553e-20,2.9026420157718792e-18,11129,Hsap,A0A0A0MQS2,NA
OG0006309,-3623.074238,-3581.955886,82.23670399999992,6.036350890455899e-20,3.3315626622907854e-18,5152,Hsap,O76083,PTHR11347
OG0006309,-3623.074238,-3581.955886,82.23670399999992,6.036350890455899e-20,3.3315626622907854e-18,5152,Hsap,A0A0S2Z475,NA
OG0006309,-3623.074238,-3581.955886,82.23670399999992,6.036350890455899e-20,3.3315626622907854e-18,5152,Hsap,A0A0S2Z4A3,NA
OG0006309,-3623.074238,-3581.955886,82.23670399999992,6.036350890455899e-20,3.3315626622907854e-18,5152,Hsap,A0A0S2Z4T6,NA
OG0011377,-1657.058793,-1616.005845,82.10589600000003,6.44936276584562e-20,3.544741045493406e-18,10336,Hsap,Q3KNV8,PTHR45893
OG0011377,-1657.058793,-1616.005845,82.10589600000003,6.44936276584562e-20,3.544741045493406e-18,10336,Hsap,B3KQ06,NA
OG0011377,-1657.058793,-1616.005845,82.10589600000003,6.44936276584562e-20,3.544741045493406e-18,10336,Hsap,B3KWT8,NA
OG0011377,-1657.058793,-1616.005845,82.10589600000003,6.44936276584562e-20,3.544741045493406e-18,10336,Hsap,B4DTN5,NA
OG0004474,-6403.037627,-6362.152295,81.77066399999967,7.641514668443333e-20,4.1826241032314214e-18,22877,Hsap,Q9HAP2,PTHR15741
OG0006015,-4654.996767,-4614.235728,81.52207799999996,8.66572838418466e-20,4.7237135052226345e-18,115727,Hsap,Q8TDF6,PTHR23113
OG0007371,-4260.342594,-4219.589831,81.50552599999901,8.738610175670912e-20,4.7439192781531516e-18,3026,Hsap,Q14520,PTHR24264
OG0008853,-3227.548309,-3186.963606,81.16940599999998,1.0358727798747871e-19,5.600477894784257e-18,8086,Hsap,Q9NRG9,PTHR14494
OG0005566,-5340.284809,-5300.39667,79.77627799999937,2.0964838141133949e-19,1.128862788688863e-17,79933,Hsap,Q9H987,PTHR24217
OG0005566,-5340.284809,-5300.39667,79.77627799999937,2.0964838141133949e-19,1.128862788688863e-17,79933,Hsap,A0A024QZQ8,NA
OG0010765,-2250.094179,-2210.537711,79.11293600000045,2.932949062794918e-19,1.5728681492219225e-17,7251,Hsap,Q99816,PTHR23306
OG0007514,-3820.328526,-3780.805869,79.04531399999996,3.035077000647047e-19,1.6210737883294672e-17,10636,Hsap,O43566,PTHR45945
OG0006317,-5052.525466,-5013.03136,78.9882120000002,3.124082087724479e-19,1.6619112985541544e-17,374569,Hsap,Q86U10,PTHR11707
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,P98153,PTHR15256
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,B7Z3T5,NA
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,Q5CZ70,NA
OG0007641,-3747.006661,-3708.04987,77.91358200000013,5.382431651603991e-19,2.8518275862858587e-17,9993,Hsap,Q8IWC8,NA
OG0010029,-2878.477738,-2839.563223,77.82902999999988,5.617833119323552e-19,2.964693924245409e-17,55750,Hsap,Q53H12,PTHR12358
OG0010029,-2878.477738,-2839.563223,77.82902999999988,5.617833119323552e-19,2.964693924245409e-17,55750,Hsap,A4D1U5,NA
OG0007377,-3579.211621,-3540.315851,77.79154000000017,5.725478358500807e-19,3.009511362567527e-17,5745,Hsap,Q03431,PTHR45620
OG0007377,-3579.211621,-3540.315851,77.79154000000017,5.725478358500807e-19,3.009511362567527e-17,5745,Hsap,A1LPH3,NA
OG0007377,-3579.211621,-3540.315851,77.79154000000017,5.725478358500807e-19,3.009511362567527e-17,5745,Hsap,Q0VGD7,NA
OG0008157,-4376.039338,-4337.488892,77.10089199999857,8.122196882350853e-19,4.25243556931302e-17,25771,Hsap,Q8WUA7,PTHR22957
OG0008157,-4376.039338,-4337.488892,77.10089199999857,8.122196882350853e-19,4.25243556931302e-17,25771,Hsap,A0A0A0MRY0,NA
OG0008157,-4376.039338,-4337.488892,77.10089199999857,8.122196882350853e-19,4.25243556931302e-17,25771,Hsap,B0QYI1,NA
OG0004306,-8090.663376,-8052.417297,76.49215800000093,1.1054459348100016e-18,5.764857028540662e-17,9937,Hsap,Q6PJP8,PTHR23240
OG0013057,-897.996108,-859.803758,76.38470000000007,1.1672650262427916e-18,6.063369622592949e-17,79810,Hsap,Q8WV60,PTHR14700
OG0013057,-897.996108,-859.803758,76.38470000000007,1.1672650262427916e-18,6.063369622592949e-17,79810,Hsap,A0A024RAM6,NA
OG0013057,-897.996108,-859.803758,76.38470000000007,1.1672650262427916e-18,6.063369622592949e-17,79810,Hsap,B3KPU6,NA
OG0013057,-897.996108,-859.803758,76.38470000000007,1.1672650262427916e-18,6.063369622592949e-17,79810,Hsap,B7Z8R2,NA
OG0013057,-897.996108,-859.803758,76.38470000000007,1.1672650262427916e-18,6.063369622592949e-17,79810,Hsap,F6S289,NA
OG0007535,-3640.419679,-3602.25278,76.33379800000057,1.197743687385754e-18,6.197387844965507e-17,3297,Hsap,Q00613,PTHR10015
OG0010083,-2458.805026,-2420.744596,76.12086,1.3341185433907014e-18,6.876161177335887e-17,11019,Hsap,O43766,PTHR10949
OG0010083,-2458.805026,-2420.744596,76.12086,1.3341185433907014e-18,6.876161177335887e-17,11019,Hsap,A0A024R9W0,NA
OG0010083,-2458.805026,-2420.744596,76.12086,1.3341185433907014e-18,6.876161177335887e-17,11019,Hsap,B4E0L7,NA
OG0010083,-2458.805026,-2420.744596,76.12086,1.3341185433907014e-18,6.876161177335887e-17,11019,Hsap,Q6P5Q6,NA
OG0006520,-3840.519343,-3802.580569,75.87754799999948,1.5090615492818957e-18,7.74768576813488e-17,28981,Hsap,Q8WYA0,PTHR15614
OG0006520,-3840.519343,-3802.580569,75.87754799999948,1.5090615492818957e-18,7.74768576813488e-17,28981,Hsap,A0A024RBJ1,NA
OG0004049,-6551.250198,-6513.829141,74.84211399999913,2.5495164582209668e-18,1.3038955600615803e-16,154810,Hsap,Q8IY63,PTHR14826
OG0004049,-6551.250198,-6513.829141,74.84211399999913,2.5495164582209668e-18,1.3038955600615803e-16,154810,Hsap,A0A024R3A6,NA
OG0012350,-1672.917871,-1635.758834,74.31807400000025,3.3245972696216957e-18,1.6937544397464994e-16,10213,Hsap,O00487,PTHR10410
OG0012350,-1672.917871,-1635.758834,74.31807400000025,3.3245972696216957e-18,1.6937544397464994e-16,10213,Hsap,A0A140VKF2,NA
OG0010453,-2679.159512,-2642.379767,73.55949000000055,4.882416046850725e-18,2.4778729102139735e-16,348938,Hsap,Q0D2K0,PTHR12570
OG0005882,-5907.255812,-5870.635491,73.24064200000066,5.738401389033963e-18,2.90117804576885e-16,7783,Hsap,Q05996,PTHR23343
OG0007445,-3397.216248,-3361.058373,72.31575000000066,9.168899131156861e-18,4.61791779054387e-16,2140,Hsap,Q99504,PTHR10190
OG0003265,-8023.703002,-7987.626477,72.1530500000008,9.95688432548392e-18,4.995791279369697e-16,54454,Hsap,Q9ULI0,PTHR23069
OG0003265,-8023.703002,-7987.626477,72.1530500000008,9.95688432548392e-18,4.995791279369697e-16,54454,Hsap,B3KWS5,NA
OG0008443,-3648.173037,-3612.13641,72.0732539999999,1.0367761087944114e-17,5.182315598902178e-16,54938,Hsap,Q9NP81,PTHR11778
OG0004805,-5078.483363,-5042.545681,71.87536400000135,1.1461401918505164e-17,5.707433451598473e-16,80705,Hsap,Q9BZW7,PTHR23159
OG0004805,-5078.483363,-5042.545681,71.87536400000135,1.1461401918505164e-17,5.707433451598473e-16,80705,Hsap,A0A218MIY9,NA
OG0012148,-2758.732001,-2723.029397,71.40520800000013,1.454516468806891e-17,7.215927020904898e-16,143662,Hsap,Q8N387,PTHR45427
OG0012148,-2758.732001,-2723.029397,71.40520800000013,1.454516468806891e-17,7.215927020904898e-16,143662,Hsap,A0A0A0MT67,NA
OG0012148,-2758.732001,-2723.029397,71.40520800000013,1.454516468806891e-17,7.215927020904898e-16,143662,Hsap,A0A0A0MTD6,NA
OG0005513,-5899.516811,-5864.182231,70.66916000000128,2.1122246936766368e-17,1.043974936285102e-15,169436,Hsap,Q8NE28,PTHR24363
OG0004554,-5496.902224,-5461.718703,70.36704200000167,2.4617833773101627e-17,1.2122224020762235e-15,146212,Hsap,Q17RG1,PTHR14499
OG0008528,-2791.137577,-2756.005964,70.26322600000003,2.5948082294781245e-17,1.272993696580268e-15,7360,Hsap,Q16851,PTHR43511
OG0008528,-2791.137577,-2756.005964,70.26322600000003,2.5948082294781245e-17,1.272993696580268e-15,7360,Hsap,A0A140VKE1,NA
OG0006849,-4154.932333,-4119.858073,70.14851999999883,2.7501646177601557e-17,1.3442317537583403e-15,284349,Hsap,Q8N7M2,PTHR24377
OG0008743,-1742.721131,-1708.047306,69.34765000000016,4.127546082697434e-17,2.0100542430665516e-15,283777,Hsap,Q8N8A8,PTHR22442
OG0002645,-30431.830813,-30397.287451,69.08672400000069,4.711375957954365e-17,2.2859665179144145e-15,5314,Hsap,P08F94,PTHR46769
OG0008624,-3772.165971,-3738.673225,66.9854919999998,1.3675629781106218e-16,6.611218689070546e-15,2232,Hsap,P22570,PTHR11938
OG0008624,-3772.165971,-3738.673225,66.9854919999998,1.3675629781106218e-16,6.611218689070546e-15,2232,Hsap,A0A0A0MSZ4,NA
OG0008624,-3772.165971,-3738.673225,66.9854919999998,1.3675629781106218e-16,6.611218689070546e-15,2232,Hsap,A0A0A0MT64,NA
OG0008624,-3772.165971,-3738.673225,66.9854919999998,1.3675629781106218e-16,6.611218689070546e-15,2232,Hsap,A0A0A0MTN9,NA
OG0008624,-3772.165971,-3738.673225,66.9854919999998,1.3675629781106218e-16,6.611218689070546e-15,2232,Hsap,A0A0A0MTR6,NA
OG0008624,-3772.165971,-3738.673225,66.9854919999998,1.3675629781106218e-16,6.611218689070546e-15,2232,Hsap,A0A0C4DFN8,NA
OG0008624,-3772.165971,-3738.673225,66.9854919999998,1.3675629781106218e-16,6.611218689070546e-15,2232,Hsap,A0A0C4DGN7,NA
OG0009391,-3020.039371,-2986.571445,66.93585199999961,1.4024358931732644e-16,6.755151214899294e-15,58497,Hsap,Q86TP1,PTHR12112
OG0005713,-5415.185502,-5381.811853,66.74729800000023,1.5432008770862378e-16,7.406245948508806e-15,11132,Hsap,Q9HC96,PTHR10183
OG0007702,-4722.416236,-4689.0645270000005,66.70341799999915,1.5779371180703834e-16,7.545615547278086e-15,345051,Hsap,NA,NA
OG0012588,-2028.606151,-1995.352354,66.5075939999997,1.7427411572028527e-16,8.303722794355751e-15,201299,Hsap,Q8NG50,PTHR31164
OG0009996,-2747.819931,-2714.629511,66.38083999999981,1.8584881373413235e-16,8.823488841298628e-15,51185,Hsap,Q96SW2,PTHR14255
OG0008664,-2526.168769,-2493.10089,66.13575799999944,2.1045501700893673e-16,9.9560255546442e-15,79919,Hsap,Q08AI8,PTHR10656
OG0008664,-2526.168769,-2493.10089,66.13575799999944,2.1045501700893673e-16,9.9560255546442e-15,79919,Hsap,A0A024R4C0,NA
OG0008664,-2526.168769,-2493.10089,66.13575799999944,2.1045501700893673e-16,9.9560255546442e-15,79919,Hsap,B3KU29,NA
OG0008348,-3282.087337,-3249.03591,66.10285399999975,2.1399780204202345e-16,1.0087597458536095e-14,2622,Hsap,O95995,PTHR31543
OG0008348,-3282.087337,-3249.03591,66.10285399999975,2.1399780204202345e-16,1.0087597458536095e-14,2622,Hsap,A0A087WZT7,NA
OG0008348,-3282.087337,-3249.03591,66.10285399999975,2.1399780204202345e-16,1.0087597458536095e-14,2622,Hsap,A0A384MR00,NA
OG0008348,-3282.087337,-3249.03591,66.10285399999975,2.1399780204202345e-16,1.0087597458536095e-14,2622,Hsap,B7Z1U9,NA
OG0002819,-16960.754132,-16927.751095,66.00607399999717,2.247677517458973e-16,1.0557707941936722e-14,9980,Hsap,Q9Y3R5,PTHR14042
OG0009579,-3039.82468,-3006.946961,65.75543800000014,2.552476003280946e-16,1.1947030791328414e-14,347735,Hsap,Q96SA4,PTHR10383
OG0009579,-3039.82468,-3006.946961,65.75543800000014,2.552476003280946e-16,1.1947030791328414e-14,347735,Hsap,Q96IM8,NA
OG0005001,-5064.868169,-5032.056342,65.6236540000009,2.7289870793267935e-16,1.2728226356606587e-14,83548,Hsap,Q96JB2,PTHR13302
OG0010089,-2612.597034,-2579.888179,65.41770999999972,3.029596462496206e-16,1.4080713944640262e-14,9244,Hsap,O75462,PTHR23036
OG0005156,-6065.01498,-6032.455046,65.11986799999977,3.5238953084291127e-16,1.632081022917903e-14,7049,Hsap,Q03167,PTHR14002
OG0005156,-6065.01498,-6032.455046,65.11986799999977,3.5238953084291127e-16,1.632081022917903e-14,7049,Hsap,A0A0A8KWK3,NA
OG0010049,-3080.919089,-3048.558463,64.72125200000028,4.313963197994002e-16,1.9910368125654546e-14,886,Hsap,P32238,PTHR24241
OG0010626,-2439.285545,-2407.312122,63.94684600000073,6.391089092536573e-16,2.939457156935397e-14,347862,Hsap,Q8NB37,PTHR48094
OG0010626,-2439.285545,-2407.312122,63.94684600000073,6.391089092536573e-16,2.939457156935397e-14,347862,Hsap,B7Z1J9,NA
OG0010626,-2439.285545,-2407.312122,63.94684600000073,6.391089092536573e-16,2.939457156935397e-14,347862,Hsap,B7ZKW3,NA
OG0010626,-2439.285545,-2407.312122,63.94684600000073,6.391089092536573e-16,2.939457156935397e-14,347862,Hsap,B7ZKW4,NA
OG0010626,-2439.285545,-2407.312122,63.94684600000073,6.391089092536573e-16,2.939457156935397e-14,347862,Hsap,E9PLI5,NA
OG0006414,-6213.015261,-6181.172627,63.68526799999927,7.29860661009022e-16,3.345236787448272e-14,84167,Hsap,Q9H6X5,PTHR22409
OG0006414,-6213.015261,-6181.172627,63.68526799999927,7.29860661009022e-16,3.345236787448272e-14,84167,Hsap,M0R2B3,NA
OG0006217,-5566.644409,-5534.954232,63.38035400000081,8.520456478506057e-16,3.891791948768663e-14,256329,Hsap,Q8IXW0,PTHR19956
OG0010936,-3266.836277,-3235.156152,63.36024999999972,8.607861283313985e-16,3.918203799270689e-14,93323,Hsap,Q9BT25,PTHR31807
OG0011726,-2533.671975,-2502.060147,63.22365600000012,9.225951130486555e-16,4.1851694751515376e-14,84062,Hsap,Q96EV8,PTHR16294
OG0011726,-2533.671975,-2502.060147,63.22365600000012,9.225951130486555e-16,4.1851694751515376e-14,84062,Hsap,A0A087WYP9,NA
OG0011726,-2533.671975,-2502.060147,63.22365600000012,9.225951130486555e-16,4.1851694751515376e-14,84062,Hsap,A0A0S2Z5U8,NA
OG0011726,-2533.671975,-2502.060147,63.22365600000012,9.225951130486555e-16,4.1851694751515376e-14,84062,Hsap,A6NFV8,NA
OG0011726,-2533.671975,-2502.060147,63.22365600000012,9.225951130486555e-16,4.1851694751515376e-14,84062,Hsap,D6RJC6,NA
OG0012504,-1191.177195,-1159.898364,62.557662000000164,1.29378331493082e-15,5.848960337738444e-14,122664,Hsap,P59282,PTHR12932
OG0010216,-2831.319287,-2800.28971,62.05915399999958,1.6664671550080264e-15,7.508171406542965e-14,64777,Hsap,Q96G75,PTHR12170
OG0010216,-2831.319287,-2800.28971,62.05915399999958,1.6664671550080264e-15,7.508171406542965e-14,64777,Hsap,B3KSG5,NA
OG0010216,-2831.319287,-2800.28971,62.05915399999958,1.6664671550080264e-15,7.508171406542965e-14,64777,Hsap,F5H6G4,NA
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,Q9NQ94,PTHR21245
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,A0A024QZI9,NA
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,A0A024QZJ5,NA
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,A0A024QZM7,NA
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,B4E1E3,NA
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,F8W9F8,NA
OG0007069,-3884.318233,-3854.012976,60.61051399999997,3.478074077204354e-15,1.5564381495489483e-13,10482,Hsap,Q9UBU9,PTHR10662
OG0007069,-3884.318233,-3854.012976,60.61051399999997,3.478074077204354e-15,1.5564381495489483e-13,10482,Hsap,Q59E96,NA
OG0004468,-7886.637867,-7856.488229,60.299276000001555,4.073868301105136e-15,1.8169178288363178e-13,90523,Hsap,Q5VWP3,PTHR31514
OG0011913,-2523.779614,-2493.672173,60.214882000000216,4.252337168614596e-15,1.8901496018613738e-13,51031,Hsap,Q9HC38,PTHR46466
OG0006186,-3720.056922,-3690.00426,60.10532400000011,4.4957400119830196e-15,1.9876429425377408e-13,25852,Hsap,Q8IUR7,PTHR15651
OG0006186,-3720.056922,-3690.00426,60.10532400000011,4.4957400119830196e-15,1.9876429425377408e-13,25852,Hsap,B7Z637,NA
OG0010233,-1737.246446,-1707.195084,60.10272400000031,4.501682642015116e-15,1.9876429425377408e-13,345222,Hsap,Q6ZTZ1,PTHR22666
OG0010233,-1737.246446,-1707.195084,60.10272400000031,4.501682642015116e-15,1.9876429425377408e-13,345222,Hsap,D6R9L8,NA
OG0011343,-2444.396579,-2414.52858,59.73599800000011,5.423708941561207e-15,2.3867923136185963e-13,11199,Hsap,Q9UJ72,PTHR10502
OG0008010,-3662.235434,-3632.501329,59.46821,6.214284651744664e-15,2.725642864139398e-13,136306,Hsap,Q8N434,PTHR24064
OG0012401,-2511.107358,-2481.377815,59.45908600000075,6.243163034065049e-15,2.729271866311077e-13,134083,Hsap,Q8NGV0,PTHR26453
OG0012890,-1800.156833,-1770.826237,58.66119200000003,9.364982745244e-15,4.080544784325724e-13,137392,Hsap,A1XBS5,PTHR21223
OG0007236,-3956.611301,-3927.501343,58.21991600000001,1.1719704571524408e-14,5.089810057521716e-13,84503,Hsap,Q8NB42,PTHR24377
OG0004586,-5506.155814,-5477.120833,58.06996199999958,1.2647974744358089e-14,5.475002400776708e-13,2009,Hsap,O00423,PTHR13720
OG0003035,-11610.709599,-11581.940746,57.53770599999916,1.657809225311805e-14,7.152879804065202e-13,161497,Hsap,Q7RTU9,PTHR23412
OG0006463,-6009.928225,-5981.252818,57.350813999999446,1.8230619165972066e-14,7.840350047807337e-13,151636,Hsap,Q8TDB6,PTHR12622
OG0012689,-1893.958886,-1865.332839,57.25209399999994,1.9169035208555094e-14,8.217250497492582e-13,56061,Hsap,O14562,PTHR16470
OG0005583,-3190.375384,-3162.086793,56.57718199999999,2.7017622962493523e-14,1.1544368831006103e-12,5452,Hsap,P09086,PTHR11636
OG0005583,-3190.375384,-3162.086793,56.57718199999999,2.7017622962493523e-14,1.1544368831006103e-12,5452,Hsap,B5ME60,NA
OG0005583,-3190.375384,-3162.086793,56.57718199999999,2.7017622962493523e-14,1.1544368831006103e-12,5452,Hsap,H0YLL6,NA
OG0008656,-4919.272266,-4891.035702,56.47312799999963,2.848582991284286e-14,1.2132582090852623e-12,8786,Hsap,O94810,PTHR45746
OG0008656,-4919.272266,-4891.035702,56.47312799999963,2.848582991284286e-14,1.2132582090852623e-12,8786,Hsap,B7Z285,NA
OG0008656,-4919.272266,-4891.035702,56.47312799999963,2.848582991284286e-14,1.2132582090852623e-12,8786,Hsap,Q4TT70,NA
OG0008557,-3026.671217,-2998.544732,56.25297000000046,3.186075358859006e-14,1.3526523783155896e-12,6199,Hsap,Q9UBS0,PTHR24351
OG0005499,-5640.537652,-5612.622769,55.829766000000745,3.951295925471651e-14,1.6721682373417728e-12,6936,Hsap,P16383,PTHR12214
OG0005499,-5640.537652,-5612.622769,55.829766000000745,3.951295925471651e-14,1.6721682373417728e-12,6936,Hsap,A4UHR0,NA
OG0005499,-5640.537652,-5612.622769,55.829766000000745,3.951295925471651e-14,1.6721682373417728e-12,6936,Hsap,B3KUM5,NA
OG0005499,-5640.537652,-5612.622769,55.829766000000745,3.951295925471651e-14,1.6721682373417728e-12,6936,Hsap,Q9BVX3,NA
OG0010542,-2978.689597,-2950.940365,55.49846400000024,4.6766035272932065e-14,1.972811793711013e-12,6402,Hsap,P14151,NA
OG0003434,-8990.455935,-8962.992863,54.92614400000093,6.257259784948432e-14,2.63122740036276e-12,164045,Hsap,A2PYH4,PTHR47961
OG0006426,-6221.30691,-6193.88936,54.83510000000024,6.553937646995044e-14,2.7472613313954544e-12,55722,Hsap,Q9P209,PTHR23311
OG0012375,-2853.388551,-2826.00052,54.77606199999991,6.753801828759557e-14,2.8221091174684255e-12,54984,Hsap,Q96BK5,PTHR23149
OG0007651,-4152.954487,-4125.614007,54.680959999999686,7.088659452085955e-14,2.9527164497588223e-12,10086,Hsap,C9JL84,PTHR15299
OG0009089,-2812.275917,-2784.939859,54.67211599999973,7.12063141463845e-14,2.956736166717897e-12,2670,Hsap,P14136,PTHR45652
OG0009089,-2812.275917,-2784.939859,54.67211599999973,7.12063141463845e-14,2.956736166717897e-12,2670,Hsap,A7REI1,NA
OG0004231,-5527.735972,-5500.550098,54.37174800000139,8.296569514763607e-14,3.4342612435174605e-12,8241,Hsap,P98175,PTHR13948
OG0004231,-5527.735972,-5500.550098,54.37174800000139,8.296569514763607e-14,3.4342612435174605e-12,8241,Hsap,A0A0S2Z4W4,NA
OG0004231,-5527.735972,-5500.550098,54.37174800000139,8.296569514763607e-14,3.4342612435174605e-12,8241,Hsap,A0A0S2Z4X1,NA
OG0004231,-5527.735972,-5500.550098,54.37174800000139,8.296569514763607e-14,3.4342612435174605e-12,8241,Hsap,Q7Z3D7,NA
OG0007460,-2982.467077,-2955.36273,54.20869399999992,9.014370157922716e-14,3.719761592269292e-12,55890,Hsap,Q9NQ84,PTHR14511
OG0007460,-2982.467077,-2955.36273,54.20869399999992,9.014370157922716e-14,3.719761592269292e-12,55890,Hsap,A0A024R8N9,NA
OG0007460,-2982.467077,-2955.36273,54.20869399999992,9.014370157922716e-14,3.719761592269292e-12,55890,Hsap,A0A0C4DFY5,NA
OG0007460,-2982.467077,-2955.36273,54.20869399999992,9.014370157922716e-14,3.719761592269292e-12,55890,Hsap,Q9BSP0,NA
OG0011506,-2734.340847,-2707.273988,54.133718000000044,9.364973908989086e-14,3.85243616144315e-12,11055,Hsap,Q9BS86,PTHR15443
OG0003802,-6435.149182,-6408.113296,54.07177199999933,9.664917718111742e-14,3.96351393480211e-12,8541,Hsap,O75145,PTHR12587
OG0007653,-3123.024071,-3096.242427,53.563287999999375,1.251975272165829e-13,5.118414955280422e-12,166968,Hsap,Q7Z3K6,PTHR10865
OG0003217,-11263.456199,-11236.837253,53.23789200000101,1.4775164278300887e-13,6.021902339396109e-12,171023,Hsap,Q8IXJ9,PTHR13578
OG0003217,-11263.456199,-11236.837253,53.23789200000101,1.4775164278300887e-13,6.021902339396109e-12,171023,Hsap,Q498B9,NA
